"id","chore_id","user_id","points","created_at"
"2125","55","1","643","2014-06-24 00:00:00"
"2126","41","1","375","2014-06-24 00:00:00"
"2127","67","1","1071","2014-06-24 00:00:00"
"2128","87","1","300","2014-06-24 00:00:00"
"2129","13","1","4500","2014-06-24 00:00:00"
"2130","72","1","800","2014-06-24 00:00:00"
"2131","70","1","300","2014-06-24 00:00:00"
"2132","16","1","1150","2014-06-24 00:00:00"
"2133","76","1","1571","2014-06-24 00:00:00"
"2134","79","1","821","2014-06-24 00:00:00"
"2135","86","1","714","2014-06-24 00:00:00"
"2136","77","1","1429","2014-06-24 00:00:00"
"2137","8","1","750","2014-06-24 00:00:00"
"2138","58","2","2400","2014-06-29 00:00:00"
"2139","28","2","200","2014-06-29 00:00:00"
"2140","25","2","2500","2014-06-29 00:00:00"
"2141","45","2","229","2014-06-29 00:00:00"
"2142","64","1","786","2014-06-29 00:00:00"
"2143","33","1","457","2014-06-29 00:00:00"
"2144","30","1","167","2014-06-29 00:00:00"
"2145","41","1","625","2014-06-29 00:00:00"
"2146","9","1","229","2014-06-29 00:00:00"
"2147","81","1","343","2014-06-29 00:00:00"
"2148","80","1","571","2014-06-29 00:00:00"
"2149","10","1","229","2014-06-29 00:00:00"
"2150","8","1","250","2014-06-29 00:00:00"
"2151","70","1","500","2014-06-29 00:00:00"
"2152","87","1","500","2014-06-29 00:00:00"
"2153","16","1","250","2014-06-29 00:00:00"
"2154","82","2","571","2014-06-29 00:00:00"
"2155","25","2","0","2014-06-29 00:00:00"
"2156","74","1","1893","2014-06-29 00:00:00"
"2157","50","1","1893","2014-06-29 00:00:00"
"2158","28","2","0","2014-06-29 00:00:00"
"2159","47","2","1367","2014-06-29 00:00:00"
"2160","57","2","1200","2014-06-29 00:00:00"
"2161","15","2","400","2014-06-29 00:00:00"
"2162","23","1","929","2014-06-29 00:00:00"
"2163","18","2","714","2014-06-29 00:00:00"
"2164","13","1","7500","2014-06-29 00:00:00"
"2165","91","1","500","2014-06-29 00:00:00"
"2166","11","2","571","2014-06-29 00:00:00"
"2167","89","2","571","2014-06-29 00:00:00"
"2168","66","1","617","2014-06-29 00:00:00"
"2169","36","1","153","2014-06-29 00:00:00"
"2170","63","1","617","2014-06-29 00:00:00"
"2171","31","1","247","2014-06-29 00:00:00"
"2172","73","1","833","2014-06-29 00:00:00"
"2173","75","1","617","2014-06-29 00:00:00"
"2174","20","1","200","2014-06-29 00:00:00"
"2175","78","1","1857","2014-06-29 00:00:00"
"2176","37","1","1000","2014-06-29 00:00:00"
"2177","67","1","357","2014-06-29 00:00:00"
"2178","39","1","821","2014-06-29 00:00:00"
"2179","43","1","1000","2014-06-29 00:00:00"
"2180","22","1","714","2014-06-29 00:00:00"
"2181","44","1","2000","2014-06-29 00:00:00"
"2182","40","1","2000","2014-06-29 00:00:00"
"2183","61","1","1417","2014-06-29 00:00:00"
"2184","88","1","1429","2014-06-29 00:00:00"
"2185","17","1","571","2014-06-29 00:00:00"
"2186","56","1","821","2014-06-29 00:00:00"
"2187","54","1","73","2014-07-01 00:00:00"
"2188","25","1","1000","2014-07-01 00:00:00"
"2189","96","1","500","2014-07-01 00:00:00"
"2190","48","1","83","2014-07-01 00:00:00"
"2191","38","1","1250","2014-07-01 00:00:00"
"2192","29","1","500","2014-07-01 00:00:00"
"2193","26","1","200","2014-07-01 00:00:00"
"2194","27","1","500","2014-07-01 00:00:00"
"2195","65","1","500","2014-07-01 00:00:00"
"2196","32","1","71","2014-07-01 00:00:00"
"2197","35","1","186","2014-07-01 00:00:00"
"2198","55","1","1500","2014-07-01 00:00:00"
"2199","87","1","200","2014-07-01 00:00:00"
"2200","13","1","3000","2014-07-01 00:00:00"
"2201","24","1","1714","2014-07-01 00:00:00"
"2202","41","1","250","2014-07-01 00:00:00"
"2203","51","1","429","2014-07-01 00:00:00"
"2204","52","1","4286","2014-07-01 00:00:00"
"2205","95","1","1000","2014-07-01 00:00:00"
"2206","41","1","625","2014-07-06 00:00:00"
"2207","82","2","500","2014-07-06 00:00:00"
"2208","28","2","175","2014-07-06 00:00:00"
"2209","47","2","233","2014-07-06 00:00:00"
"2210","45","2","200","2014-07-06 00:00:00"
"2211","17","2","500","2014-07-06 00:00:00"
"2212","87","2","500","2014-07-06 00:00:00"
"2213","14","2","1071","2014-07-06 00:00:00"
"2214","76","2","857","2014-07-06 00:00:00"
"2215","92","2","500","2014-07-06 00:00:00"
"2216","25","2","2500","2014-07-06 00:00:00"
"2217","37","2","875","2014-07-06 00:00:00"
"2218","16","2","350","2014-07-06 00:00:00"
"2219","13","2","7500","2014-07-06 00:00:00"
"2220","88","2","500","2014-07-06 00:00:00"
"2221","72","2","2400","2014-07-06 00:00:00"
"2222","25","2","3500","2014-07-13 00:00:00"
"2223","48","2","40","2014-07-13 00:00:00"
"2224","29","2","857","2014-07-13 00:00:00"
"2225","27","2","857","2014-07-13 00:00:00"
"2226","28","2","175","2014-07-13 00:00:00"
"2227","47","2","233","2014-07-13 00:00:00"
"2228","65","2","857","2014-07-13 00:00:00"
"2229","55","2","2571","2014-07-13 00:00:00"
"2230","64","2","1000","2014-07-13 00:00:00"
"2231","41","2","875","2014-07-13 00:00:00"
"2232","38","2","1500","2014-07-13 00:00:00"
"2233","40","2","1000","2014-07-13 00:00:00"
"2234","45","2","200","2014-07-13 00:00:00"
"2235","45","2","0","2014-07-13 00:00:00"
"2236","45","2","0","2014-07-13 00:00:00"
"2237","44","2","1000","2014-07-13 00:00:00"
"2238","53","2","700","2014-07-13 00:00:00"
"2239","59","2","220","2014-07-13 00:00:00"
"2240","34","2","73","2014-07-13 00:00:00"
"2241","34","2","73","2014-07-13 00:00:00"
"2242","34","2","73","2014-07-13 00:00:00"
"2243","37","2","875","2014-07-13 00:00:00"
"2244","16","2","350","2014-07-13 00:00:00"
"2245","37","2","0","2014-07-13 00:00:00"
"2246","15","2","200","2014-07-13 00:00:00"
"2247","52","2","1714","2014-07-13 00:00:00"
"2248","89","2","400","2014-07-13 00:00:00"
"2249","51","2","514","2014-07-13 00:00:00"
"2250","11","2","1000","2014-07-13 00:00:00"
"2251","8","2","700","2014-07-13 00:00:00"
"2252","10","2","400","2014-07-13 00:00:00"
"2253","80","2","1000","2014-07-13 00:00:00"
"2254","81","2","600","2014-07-13 00:00:00"
"2255","9","2","400","2014-07-13 00:00:00"
"2256","20","2","100","2014-07-13 00:00:00"
"2257","9","2","0","2014-07-13 00:00:00"
"2258","59","2","140","2014-07-27 00:00:00"
"2259","92","2","1500","2014-07-27 00:00:00"
"2260","70","2","2800","2014-07-27 00:00:00"
"2261","72","2","4200","2014-07-27 00:00:00"
"2262","9","2","400","2014-07-27 00:00:00"
"2263","81","2","600","2014-07-27 00:00:00"
"2264","80","2","1000","2014-07-27 00:00:00"
"2265","10","2","400","2014-07-27 00:00:00"
"2266","8","2","700","2014-07-27 00:00:00"
"2267","87","2","2100","2014-07-27 00:00:00"
"2268","22","2","1000","2014-07-27 00:00:00"
"2269","91","2","1000","2014-07-27 00:00:00"
"2270","91","2","1000","2014-07-27 00:00:00"
"2271","16","2","700","2014-07-27 00:00:00"
"2272","56","2","1000","2014-07-27 00:00:00"
"2273","41","2","1750","2014-07-27 00:00:00"
"2274","29","2","1000","2014-07-27 00:00:00"
"2275","27","2","1000","2014-07-27 00:00:00"
"2276","47","2","467","2014-07-27 00:00:00"
"2277","65","2","1000","2014-07-27 00:00:00"
"2278","55","2","3000","2014-07-27 00:00:00"
"2279","64","2","1000","2014-07-27 00:00:00"
"2280","74","2","1000","2014-07-27 00:00:00"
"2281","50","2","1000","2014-07-27 00:00:00"
"2282","90","2","800","2014-07-27 00:00:00"
"2283","45","2","400","2014-07-27 00:00:00"
"2284","28","2","350","2014-07-27 00:00:00"
"2285","34","2","47","2014-07-27 00:00:00"
"2286","32","2","186","2014-07-27 00:00:00"
"2287","35","2","371","2014-07-27 00:00:00"
"2288","33","2","1600","2014-07-27 00:00:00"
"2289","26","2","743","2014-07-27 00:00:00"
"2290","69","2","1150","2014-07-27 00:00:00"
"2291","68","2","850","2014-07-27 00:00:00"
"2292","67","2","2000","2014-07-27 00:00:00"
"2293","38","2","1750","2014-07-27 00:00:00"
"2294","37","2","1750","2014-07-27 00:00:00"
"2295","82","2","1500","2014-07-27 00:00:00"
"2296","18","2","1000","2014-07-27 00:00:00"
"2297","21","2","800","2014-07-27 00:00:00"
"2298","13","2","31500","2014-07-27 00:00:00"
"2299","88","2","1500","2014-07-27 00:00:00"
"2300","60","2","360","2014-07-27 00:00:00"
